CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance,CustomerCity,CustomerStateCode,CustomerState,CustomerCountry
22187,Hannah,Russell,"Russell, Hannah",1974-06-24,S,F,50000,0,0,High School,Skilled Manual,1,2,6318 Merriewood Dr.,2008-07-04,5-10 Miles,Corvallis,OR,Oregon,United States
22188,Sarah,Barnes,"Barnes, Sarah",1973-06-08,M,F,60000,0,0,Partial College,Skilled Manual,1,2,1011 Green St.,2008-06-22,5-10 Miles,Bellingham,WA,Washington,United States
22189,Linda,Hernandez,"Hernandez, Linda",1973-03-03,M,F,70000,0,0,Partial College,Professional,1,2,582 Ofarrell Dr,2007-12-22,5-10 Miles,Burien,WA,Washington,United States
22190,Carlos,Richardson,"Richardson, Carlos",1976-02-18,S,M,60000,0,0,Partial College,Professional,0,2,4150 Grant St.,2008-04-24,1-2 Miles,Lemon Grove,CA,California,United States
22191,Jack,Adams,"Adams, Jack",1976-02-09,S,M,60000,0,0,Partial College,Professional,1,2,490 Sepulveda Ct.,2007-11-18,5-10 Miles,Seattle,WA,Washington,United States
22192,Henry,Zimmerman,"Zimmerman, Henry",1976-09-11,S,M,60000,0,0,Partial College,Professional,0,2,6855 Leewood Place,2007-12-26,1-2 Miles,Marysville,WA,Washington,United States
22193,Toni,Garcia,"Garcia, Toni",1955-11-21,S,F,80000,2,0,High School,Skilled Manual,1,2,9618 San Rafael,2006-10-30,5-10 Miles,Seaford,VIC,Victoria,Australia
22194,Bruce,Sai,"Sai, Bruce",1955-04-22,S,M,80000,2,0,High School,Skilled Manual,1,2,3648 El Dorado,2006-10-28,5-10 Miles,Lavender Bay,NSW,New South Wales,Australia
22195,Philip,Romero,"Romero, Philip",1956-04-24,M,M,80000,2,0,High School,Skilled Manual,0,2,1960 Via Catanzaro,2006-10-07,1-2 Miles,Brisbane,QLD,Queensland,Australia
22196,Francis,Romero,"Romero, Francis",1956-01-25,S,M,80000,2,0,High School,Skilled Manual,0,2,1240 Dayton Court,2006-10-15,1-2 Miles,Townsville,QLD,Queensland,Australia
22197,Larry,Dominguez,"Dominguez, Larry",1956-12-14,S,M,80000,2,0,High School,Skilled Manual,0,2,6730 East Cypress Road,2006-10-08,1-2 Miles,Cloverdale,SA,South Australia,Australia
22198,Frank,Hernandez,"Hernandez, Frank",1956-11-14,M,M,80000,2,0,High School,Skilled Manual,0,2,9510 Lakespring Place,2006-10-12,1-2 Miles,Coffs Harbour,NSW,New South Wales,Australia
22199,David,Lee,"Lee, David",1956-06-08,S,M,80000,2,0,High School,Skilled Manual,0,2,1574 Hudson Ave.,2006-10-19,1-2 Miles,Geelong,VIC,Victoria,Australia
22200,Martha,Ye,"Ye, Martha",1957-03-28,S,F,70000,2,0,High School,Professional,1,2,6584 Oak Leaf Ct,2006-10-13,5-10 Miles,Matraville,NSW,New South Wales,Australia
22201,Lindsey,Luo,"Luo, Lindsey",1957-01-05,M,F,70000,2,0,High School,Professional,1,2,8812 Dianda Dr.,2006-11-20,5-10 Miles,Townsville,QLD,Queensland,Australia
22202,Roberto,Diaz,"Diaz, Roberto",1957-07-06,M,M,70000,2,0,High School,Professional,1,2,6161 Stimel Drive,2006-11-08,5-10 Miles,St. Leonards,NSW,New South Wales,Australia
22203,Alisha,Zheng,"Zheng, Alisha",1958-06-16,M,F,100000,1,1,Bachelors,Management,1,3,8788 Green Leaf Drive,2006-11-24,0-1 Miles,Seaford,VIC,Victoria,Australia
22204,Dustin,Xie,"Xie, Dustin",1958-06-24,M,M,110000,4,1,Bachelors,Management,1,3,3947 Vista Valley Rd,2008-01-16,2-5 Miles,Hobart,TAS,Tasmania,Australia
22205,Bobby,Saunders,"Saunders, Bobby",1958-08-10,M,M,110000,4,1,Bachelors,Management,1,3,2708 Stephanie Way,2008-01-21,0-1 Miles,Coffs Harbour,NSW,New South Wales,Australia
22206,Cynthia,Rodriguez,"Rodriguez, Cynthia",1958-09-03,S,F,110000,5,1,Bachelors,Management,1,4,275 South Ranchford Ct,2008-02-13,2-5 Miles,Caloundra,QLD,Queensland,Australia
22207,Nancy,Sanchez,"Sanchez, Nancy",1958-01-01,S,F,130000,0,0,Graduate Degree,Management,0,3,7267 St. Raphael Drive,2006-11-06,0-1 Miles,Lane Cove,NSW,New South Wales,Australia
22208,Candice,Liang,"Liang, Candice",1959-10-11,M,F,110000,4,1,Bachelors,Management,1,4,4823 Kirkwood Ct.,2007-10-02,0-1 Miles,Rhodes,NSW,New South Wales,Australia
22209,Cedric,Shen,"Shen, Cedric",1959-01-12,M,M,110000,1,1,Bachelors,Management,1,4,3717 Via Cordona,2007-11-04,0-1 Miles,Port Macquarie,NSW,New South Wales,Australia
22210,Martha,Yang,"Yang, Martha",1959-04-07,M,F,110000,1,1,Bachelors,Management,1,4,3463 Bel Air Dr.,2007-12-13,0-1 Miles,North Sydney,NSW,New South Wales,Australia
22211,Richard,Gray,"Gray, Richard",1974-02-24,M,M,60000,0,0,Partial College,Professional,1,2,8978 Kingsford Dr.,2007-11-16,5-10 Miles,Olympia,WA,Washington,United States
22212,Kara,Xu,"Xu, Kara",1959-03-07,M,F,110000,1,1,Bachelors,Management,1,4,5744 Medina Dr.,2007-11-04,2-5 Miles,Darlinghurst,NSW,New South Wales,Australia
22213,Jay,Patel,"Patel, Jay",1959-03-06,S,M,110000,1,2,Bachelors,Management,1,0,861 Napa Ct.,2007-08-31,2-5 Miles,Perth,SA,South Australia,Australia
22214,Sabrina,Ruiz,"Ruiz, Sabrina",1959-01-05,M,F,120000,4,2,Bachelors,Management,1,0,9066 Vancouver Way,2008-04-01,2-5 Miles,Geelong,VIC,Victoria,Australia
22215,Samuel,Lal,"Lal, Samuel",1966-12-25,M,M,130000,0,1,Graduate Degree,Management,1,4,488 Meadow Glen Way,2007-10-16,0-1 Miles,Lincoln Acres,CA,California,United States
22216,Marcus,Howard,"Howard, Marcus",1966-03-15,S,M,150000,0,0,Bachelors,Management,1,2,6886 Berry Dr.,2007-12-13,0-1 Miles,Spring Valley,CA,California,United States
22217,Dylan,Powell,"Powell, Dylan",1957-12-18,M,M,70000,2,0,Partial High School,Skilled Manual,0,2,8236 Almond Avenue,2008-07-20,1-2 Miles,Oak Bay,BC,British Columbia,Canada
22218,Christian,Bryant,"Bryant, Christian",1957-02-24,M,M,60000,2,0,High School,Professional,0,2,4199 Del Rey St,2008-06-26,1-2 Miles,Bremerton,WA,Washington,United States
22219,Juha-Pekka,Posti,"Posti, Juha-Pekka",1957-02-01,M,F,60000,2,0,High School,Professional,1,2,6131 Green Leaf Drive,2008-05-25,5-10 Miles,Metchosin,BC,British Columbia,Canada
22220,Brandon,Sharma,"Sharma, Brandon",1957-01-02,M,M,60000,2,0,High School,Professional,0,2,6781 M Ln.,2008-06-28,1-2 Miles,Lebanon,OR,Oregon,United States
22221,Benjamin,Kumar,"Kumar, Benjamin",1957-10-18,M,M,60000,2,0,High School,Professional,0,2,3494 Radar Blvd,2008-06-16,1-2 Miles,Colma,CA,California,United States
22222,Angel,Hill,"Hill, Angel",1957-07-24,M,M,90000,2,0,Partial College,Professional,1,1,9204 Lexington Road,2008-06-21,5-10 Miles,Torrance,CA,California,United States
22223,Gabrielle,Parker,"Parker, Gabrielle",1957-04-11,M,F,90000,2,0,Partial College,Professional,1,1,6857 Medina Drive,2008-03-30,5-10 Miles,Mill Valley,CA,California,United States
22224,Katherine,Alexander,"Alexander, Katherine",1957-03-03,M,F,90000,2,0,Partial College,Professional,1,1,3675 Q St.,2007-12-12,2-5 Miles,Chula Vista,CA,California,United States
22225,Jessica,Murphy,"Murphy, Jessica",1957-03-03,S,F,90000,2,0,Partial College,Professional,1,1,6883 Freda Drive,2007-12-29,2-5 Miles,Issaquah,WA,Washington,United States
22226,Morgan,Sanders,"Sanders, Morgan",1956-10-24,M,F,60000,2,0,High School,Professional,1,2,9590 Galloway Dr,2007-09-19,5-10 Miles,Grossmont,CA,California,United States
22227,Barbara,Cai,"Cai, Barbara",1956-05-21,M,F,60000,2,0,High School,Professional,1,2,7521 Partridge Dr.,2007-09-27,5-10 Miles,Burbank,CA,California,United States
22228,Katelyn,Gonzalez,"Gonzalez, Katelyn",1956-09-12,M,F,60000,2,0,High School,Professional,1,2,9113 Flamingo Dr.,2008-05-03,5-10 Miles,Everett,WA,Washington,United States
22229,Wyatt,Perry,"Perry, Wyatt",1956-08-08,M,M,60000,2,0,High School,Professional,0,2,2360 St. George Court,2008-06-06,1-2 Miles,Burbank,CA,California,United States
22230,Jordyn,Bennett,"Bennett, Jordyn",1956-09-22,M,F,70000,3,0,Partial College,Professional,1,2,1702 Vista,2005-11-26,5-10 Miles,N. Vancouver,BC,British Columbia,Canada
22231,Grace,Brooks,"Brooks, Grace",1956-04-22,M,F,70000,3,0,Partial College,Professional,1,2,3711 Amargosa Drive,2007-12-01,5-10 Miles,Glendale,CA,California,United States
22232,Paige,Brooks,"Brooks, Paige",1972-08-18,M,F,50000,1,1,Graduate Degree,Skilled Manual,1,0,6052 Sandy Way,2005-11-21,1-2 Miles,Haney,BC,British Columbia,Canada
22233,Xavier,Martin,"Martin, Xavier",1972-04-22,M,M,50000,1,1,Graduate Degree,Skilled Manual,1,0,4539 Leeds Ct,2005-11-18,0-1 Miles,Haney,BC,British Columbia,Canada
22234,Katherine,Gonzalez,"Gonzalez, Katherine",1972-02-08,M,F,50000,1,1,Graduate Degree,Skilled Manual,1,0,9424 Oakgrove,2005-11-23,0-1 Miles,Shawnee,BC,British Columbia,Canada
22235,Sebastian,Peterson,"Peterson, Sebastian",1972-09-11,M,M,60000,1,0,Graduate Degree,Professional,1,0,5342 Pacheco St.,2008-06-21,0-1 Miles,Coronado,CA,California,United States
22236,Jose,Gonzalez,"Gonzalez, Jose",1970-03-05,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,3648 Willow Drive,2008-06-29,0-1 Miles,Newport Beach,CA,California,United States
22237,Angel,Morris,"Morris, Angel",1970-04-05,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,16 Heron Ct.,2008-01-28,0-1 Miles,Glendale,CA,California,United States
22238,Alex,Murphy,"Murphy, Alex",1970-11-18,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,7114 Ceemar Court,2008-06-29,2-5 Miles,Lebanon,OR,Oregon,United States
22239,Jesse,Cook,"Cook, Jesse",1970-01-05,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,2928 Harmony Way,2008-01-02,0-1 Miles,San Francisco,CA,California,United States
22240,Miguel,Powell,"Powell, Miguel",1970-09-21,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,7269 Mesa Vista Dr.,2007-12-06,0-1 Miles,Marysville,WA,Washington,United States
22241,Alexandria,Washington,"Washington, Alexandria",1970-07-02,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,1779 Virginia Hills Dr,2008-06-13,2-5 Miles,Redmond,WA,Washington,United States
22242,Cameron,Walker,"Walker, Cameron",1970-12-27,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,6557 Jalalon Place,2007-09-07,0-1 Miles,Yakima,WA,Washington,United States
22243,Emma,Lewis,"Lewis, Emma",1970-03-14,M,F,60000,1,0,Graduate Degree,Professional,1,0,7900 Black Walnut Ct.,2008-06-06,2-5 Miles,Marysville,WA,Washington,United States
22244,Shelby,Howard,"Howard, Shelby",1969-05-18,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,6495 Army Dr,2007-10-07,0-1 Miles,Edmonds,WA,Washington,United States
22245,Evan,Lopez,"Lopez, Evan",1969-05-11,S,M,50000,2,2,Bachelors,Skilled Manual,1,0,4932 Reliz Valley Road,2008-06-10,2-5 Miles,Lake Oswego,OR,Oregon,United States
22246,Jacqueline,Cox,"Cox, Jacqueline",1969-03-13,M,F,50000,2,2,Bachelors,Skilled Manual,1,0,3275 Corrinne Court,2008-06-04,2-5 Miles,Grossmont,CA,California,United States
22247,Ryan,Williams,"Williams, Ryan",1969-10-07,M,M,50000,2,2,Bachelors,Skilled Manual,1,0,5075 William Reed Dr.,2005-12-21,0-1 Miles,Royal Oak,BC,British Columbia,Canada
22248,Gary,Ramos,"Ramos, Gary",1969-10-18,M,M,50000,2,2,Bachelors,Skilled Manual,1,0,1342 Isla Bonita,2008-06-03,0-1 Miles,Beverly Hills,CA,California,United States
22249,Kevin,Chen,"Chen, Kevin",1971-08-08,M,M,70000,3,0,Graduate Degree,Professional,1,0,4620 Mountain Spring Road,2007-12-29,2-5 Miles,Lemon Grove,CA,California,United States
22250,Michael,Wilson,"Wilson, Michael",1971-07-23,M,M,70000,3,0,Graduate Degree,Professional,1,0,6843 San Simeon Dr.,2007-12-29,0-1 Miles,Santa Cruz,CA,California,United States
22251,Martha,She,"She, Martha",1970-12-19,M,F,60000,1,0,Graduate Degree,Professional,1,0,6827 Glaze Dr.,2005-12-19,0-1 Miles,Calgary,AB,Alberta,Canada
22252,Makayla,Brooks,"Brooks, Makayla",1970-07-08,S,F,60000,1,0,Graduate Degree,Professional,1,0,6693 Ryan Rd,2005-12-24,2-5 Miles,Oak Bay,BC,British Columbia,Canada
22253,Stephanie,Reed,"Reed, Stephanie",1970-02-06,M,F,60000,2,0,Graduate Degree,Professional,1,0,6507 Mayda Way,2008-06-30,2-5 Miles,Bremerton,WA,Washington,United States
22254,Fernando,Scott,"Scott, Fernando",1970-11-24,M,M,60000,2,0,Graduate Degree,Professional,1,0,342 San Simeon,2007-07-17,2-5 Miles,Marysville,WA,Washington,United States
22255,Nicole,Rogers,"Rogers, Nicole",1970-12-19,M,F,70000,3,0,Graduate Degree,Professional,1,0,6827 Glazier Dr.,2007-12-28,0-1 Miles,Seattle,WA,Washington,United States
22256,Edwin,Lu,"Lu, Edwin",1970-06-07,M,M,70000,4,0,Graduate Degree,Professional,1,0,9788 Trinity Ave,2007-12-03,0-1 Miles,Chula Vista,CA,California,United States
22257,Carrie,Romero,"Romero, Carrie",1970-02-06,M,F,70000,4,0,Graduate Degree,Professional,1,0,6507 Mayda Way,2007-12-08,2-5 Miles,Concord,CA,California,United States
22258,Jessica,Reed,"Reed, Jessica",1970-04-20,M,F,70000,4,0,Graduate Degree,Professional,1,0,7484 Lacanda Ct.,2007-12-18,0-1 Miles,Glendale,CA,California,United States
22259,Dalton,Mitchell,"Mitchell, Dalton",1967-11-02,S,M,40000,0,0,Bachelors,Professional,1,1,9461 Rose Ave,2007-07-12,2-5 Miles,Lebanon,OR,Oregon,United States
22260,Courtney,Allen,"Allen, Courtney",1967-08-15,M,F,50000,2,2,Bachelors,Skilled Manual,1,1,4689 Deerwood Court,2007-07-11,2-5 Miles,Salem,OR,Oregon,United States
22261,Isaac,Allen,"Allen, Isaac",1967-03-10,S,M,50000,2,2,Bachelors,Skilled Manual,1,1,4681 Holiday Hills,2007-07-01,2-5 Miles,Berkeley,CA,California,United States
22262,Marcus,Collins,"Collins, Marcus",1967-06-05,S,M,50000,2,2,Bachelors,Skilled Manual,1,1,4546 Vista Valley Rd,2007-07-26,2-5 Miles,Mill Valley,CA,California,United States
22263,Patrick,Blue,"Blue, Patrick",1966-05-27,M,M,60000,3,3,Bachelors,Skilled Manual,1,0,8939 Monzeneda Way,2008-07-25,2-5 Miles,Kirkland,WA,Washington,United States
22264,Stephanie,Coleman,"Coleman, Stephanie",1966-11-14,S,F,60000,0,0,Graduate Degree,Professional,0,0,7182 Olive Hill,2007-12-12,0-1 Miles,Cliffside,BC,British Columbia,Canada
22265,Jeremiah,Sanchez,"Sanchez, Jeremiah",1966-11-14,M,M,70000,0,0,Graduate Degree,Professional,0,0,2407 Banyan Way,2007-09-11,0-1 Miles,Shawnee,BC,British Columbia,Canada
22266,Rachel,Sanders,"Sanders, Rachel",1966-12-18,M,F,70000,4,0,Graduate Degree,Professional,1,0,7480 Linton Terr,2007-12-28,2-5 Miles,Newport Beach,CA,California,United States
22267,Brianna,Rodriguez,"Rodriguez, Brianna",1966-02-15,M,F,70000,4,0,Graduate Degree,Professional,1,0,7342 Dew Drop Circle,2005-12-13,0-1 Miles,Newton,BC,British Columbia,Canada
22268,Alexandra,Barnes,"Barnes, Alexandra",1969-09-22,S,F,60000,2,0,Graduate Degree,Professional,1,0,4618 Olive Hill,2005-12-28,2-5 Miles,Newton,BC,British Columbia,Canada
22269,Caleb,Yang,"Yang, Caleb",1969-02-17,M,M,70000,5,5,Graduate Degree,Professional,1,3,2756 Sinclair Avenue,2008-01-24,10+ Miles,Concord,CA,California,United States
22270,Antonio,Gonzales,"Gonzales, Antonio",1969-04-15,M,M,80000,2,0,Graduate Degree,Professional,1,0,2823 La Orinda Pl.,2007-12-09,0-1 Miles,Glendale,CA,California,United States
22271,Connor,Mitchell,"Mitchell, Connor",1969-02-24,M,M,80000,3,0,Graduate Degree,Professional,1,0,3946 Quigley Street,2007-12-21,0-1 Miles,Lincoln Acres,CA,California,United States
22272,Isabella,Kelly,"Kelly, Isabella",1969-03-07,M,F,80000,3,0,Graduate Degree,Professional,1,0,1706 Valley Blvd.,2007-12-23,0-1 Miles,Palo Alto,CA,California,United States
22273,Patricia,Rodriguez,"Rodriguez, Patricia",1965-09-08,S,F,40000,0,0,Bachelors,Professional,1,1,417 Silver Oak Pl,2007-07-21,2-5 Miles,Chula Vista,CA,California,United States
22274,Adam,Chen,"Chen, Adam",1965-09-18,S,M,40000,0,0,Bachelors,Professional,1,1,2489 Teakwood Drive,2007-07-25,2-5 Miles,Tacoma,WA,Washington,United States
22275,Ian,Bailey,"Bailey, Ian",1965-02-19,S,M,40000,0,0,Bachelors,Professional,0,1,7107 Kingsford Dr.,2007-08-12,2-5 Miles,Lincoln Acres,CA,California,United States
22276,Gabriella,Gray,"Gray, Gabriella",1965-06-07,S,F,40000,0,0,Bachelors,Professional,0,1,218 Baxter Court,2007-08-06,2-5 Miles,San Gabriel,CA,California,United States
22277,Arianna,Torres,"Torres, Arianna",1965-07-25,S,F,40000,0,0,Bachelors,Professional,0,1,4046 Maywood Lane,2008-07-28,2-5 Miles,Port Orchard,WA,Washington,United States
22278,Mariah,Gray,"Gray, Mariah",1965-12-26,S,F,50000,3,3,Bachelors,Skilled Manual,1,1,9829 Santa Ana Drive,2007-09-17,2-5 Miles,N. Vancouver,BC,British Columbia,Canada
22279,Riley,Kelly,"Kelly, Riley",1965-11-09,M,F,50000,3,3,Bachelors,Skilled Manual,1,2,5832 Dellwood Court,2008-06-06,2-5 Miles,Burlingame,CA,California,United States
22280,Luis,Scott,"Scott, Luis",1965-07-18,M,M,50000,3,3,Bachelors,Skilled Manual,0,3,5966 Shannon Lane,2007-11-18,10+ Miles,Daly City,CA,California,United States
22281,Alexia,Diaz,"Diaz, Alexia",1965-09-11,M,F,60000,0,0,Graduate Degree,Professional,1,0,838 Monte Vista Road,2007-08-19,2-5 Miles,Woodland Hills,CA,California,United States
22282,Jonathan,Hughes,"Hughes, Jonathan",1964-01-27,S,M,40000,0,0,Bachelors,Professional,0,1,6706 Ridgeview Dr,2007-08-03,0-1 Miles,Lake Oswego,OR,Oregon,United States
22283,Eduardo,Davis,"Davis, Eduardo",1964-07-05,S,M,60000,4,4,Bachelors,Skilled Manual,1,2,4064 Regina Lane,2008-02-21,2-5 Miles,Oregon City,OR,Oregon,United States
22284,Kristy,Sanz,"Sanz, Kristy",1964-06-27,S,F,60000,4,4,Bachelors,Skilled Manual,0,3,590 Sudan Loop,2007-08-01,10+ Miles,Beverly Hills,CA,California,United States
22285,Meredith,Moreno,"Moreno, Meredith",1964-11-22,M,F,60000,4,4,Bachelors,Skilled Manual,1,3,6832 Le Jean Way,2008-01-15,10+ Miles,Cliffside,BC,British Columbia,Canada
22286,Gabriel,Hughes,"Hughes, Gabriel",1964-08-12,M,M,60000,5,5,Bachelors,Skilled Manual,1,3,6120 Vine Maple Street,2007-11-13,10+ Miles,San Gabriel,CA,California,United States
22287,Megan,Griffin,"Griffin, Megan",1964-08-18,S,F,60000,5,5,Bachelors,Skilled Manual,1,3,207 Barquentine Court,2007-08-22,5-10 Miles,Lincoln Acres,CA,California,United States
22288,Isabel,Patterson,"Patterson, Isabel",1964-11-26,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,8748 Creekside Dr.,2007-08-11,0-1 Miles,Beaverton,OR,Oregon,United States
22289,Thomas,Long,"Long, Thomas",1964-05-14,M,M,60000,4,2,Bachelors,Skilled Manual,1,2,6345 Fox Way,2007-08-10,2-5 Miles,Bellflower,CA,California,United States
22290,Jocelyn,Jenkins,"Jenkins, Jocelyn",1963-09-21,M,F,70000,4,2,Bachelors,Professional,1,2,7632 Willbrook Court,2007-12-07,2-5 Miles,Seattle,WA,Washington,United States
22291,Carlos,Morris,"Morris, Carlos",1963-02-26,M,M,70000,4,2,Bachelors,Professional,1,2,230 Lavere Way,2007-12-02,0-1 Miles,Berkeley,CA,California,United States
22292,Stacy,Gomez,"Gomez, Stacy",1963-03-09,M,F,70000,4,2,Bachelors,Professional,1,2,3960 Thornhill Pl.,2007-12-28,0-1 Miles,Burbank,CA,California,United States
22293,Jasmine,Johnson,"Johnson, Jasmine",1963-06-20,M,F,70000,4,2,Bachelors,Professional,1,2,1395 Bonanza,2007-12-08,2-5 Miles,Fremont,CA,California,United States
22294,Rachel,Brown,"Brown, Rachel",1968-10-10,S,F,70000,0,0,Bachelors,Professional,0,1,6054 Laguna Circle,2007-12-24,2-5 Miles,Glendale,CA,California,United States
22295,Jade,Morgan,"Morgan, Jade",1968-03-16,S,F,70000,0,0,Bachelors,Professional,1,1,6672 Mt. Dias Blvd.,2007-12-25,2-5 Miles,Imperial Beach,CA,California,United States
22296,Benjamin,Johnson,"Johnson, Benjamin",1968-03-23,M,M,70000,0,0,Bachelors,Professional,0,1,4137 Garcia Ranch Road,2008-04-29,0-1 Miles,Lemon Grove,CA,California,United States
22297,Jasmine,Garcia,"Garcia, Jasmine",1968-08-19,S,F,70000,0,0,Bachelors,Professional,1,1,7583 Green Hill Rd,2007-12-18,2-5 Miles,Redwood City,CA,California,United States
22298,Marcus,Williams,"Williams, Marcus",1968-04-20,S,M,70000,0,0,Bachelors,Professional,0,1,5050 Mt. Wilson Way,2008-01-25,2-5 Miles,Spring Valley,CA,California,United States
22299,Richard,Murphy,"Murphy, Richard",1963-12-27,S,M,70000,4,2,Bachelors,Professional,1,2,4528 Summit View Dr.,2005-12-08,2-5 Miles,Oak Bay,BC,British Columbia,Canada
22300,Kaitlyn,Price,"Price, Kaitlyn",1963-03-18,S,F,60000,3,2,Graduate Degree,Professional,0,0,8991 Olivera,2007-08-26,0-1 Miles,Redmond,WA,Washington,United States
22301,Abigail,Rodriguez,"Rodriguez, Abigail",1963-09-13,M,F,60000,3,2,Graduate Degree,Professional,1,0,7633 Stonehedge Dr.,2007-08-10,0-1 Miles,Lakewood,CA,California,United States
22302,Clayton,Guo,"Guo, Clayton",1974-01-14,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,3654 Alaska Dr.,2008-01-11,1-2 Miles,Leeds,ENG,England,United Kingdom
22303,Philip,Alonso,"Alonso, Philip",1972-02-21,S,M,20000,0,0,Partial High School,Manual,1,2,"93, avenue des Champs-Elysées",2008-06-16,1-2 Miles,Verrieres Le Buisson,91,Essonne,France
22304,Jaime,Vazquez,"Vazquez, Jaime",1972-06-27,S,F,20000,0,0,Partial High School,Manual,0,2,2974 Yolanda Circle,2008-01-23,0-1 Miles,London,ENG,England,United Kingdom
22305,Anne,Carlson,"Carlson, Anne",1972-11-21,S,F,20000,0,0,Partial High School,Manual,0,2,1097 Kulani Lane,2008-07-08,0-1 Miles,London,ENG,England,United Kingdom
22306,Ivan,Kapoor,"Kapoor, Ivan",1973-04-11,S,M,30000,0,0,High School,Manual,0,1,"17, avenue de l´Europe",2007-11-06,1-2 Miles,Paris,75,Seine (Paris),France
22307,Sarah,Ross,"Ross, Sarah",1973-03-16,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,Brunnenstr 123,2008-04-03,0-1 Miles,Hof,BY,Bayern,Germany
22308,Cassandra,Lopez,"Lopez, Cassandra",1973-08-22,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,6897 Pome Court,2008-01-01,1-2 Miles,Esher-Molesey,ENG,England,United Kingdom
22309,Leah,Zhou,"Zhou, Leah",1973-07-02,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,2577 Dover Way,2008-02-14,1-2 Miles,London,ENG,England,United Kingdom
22310,Christina,Sanders,"Sanders, Christina",1972-03-13,S,F,20000,0,0,Partial High School,Manual,0,2,Zeiter Weg 7765,2007-12-26,1-2 Miles,Neunkirchen,SL,Saarland,Germany
